iter	Passed	Remaining
576	90005	221971
577	90141	221767
578	90281	221572
579	90438	221418
580	90576	221219
581	90710	221010
582	90869	220861
583	91029	220715
584	91174	220534
585	91324	220362
586	91490	220232
587	91638	220056
588	91780	219868
589	91933	219704
590	92083	219536
591	92220	219335
592	92354	219126
593	92505	218960
594	92646	218770
595	92794	218595
596	92961	218467
597	93100	218272
598	93247	218097
599	93404	217943
600	93595	217869
601	93767	217752
602	93934	217622
603	94097	217483
604	94268	217363
605	94426	217211
606	94597	217092
607	94756	216943
608	94899	216758
609	95054	216600
610	95205	216433
611	95362	216280
612	95525	216140
613	95701	216029
614	95852	215863
615	95996	215680
616	96166	215555
617	96332	215423
618	96492	215276
619	96671	215171
620	96938	215263
621	97128	215182
622	97352	215175
623	97512	215027
624	97669	214873
625	97855	214781
626	98001	214603
627	98155	214440
628	98362	214395
629	98548	214303
630	98714	214167
631	98894	214063
632	99062	213930
633	99222	213782
634	99416	213707
635	99557	213516
636	99704	213339
637	99908	213284
638	100072	213144
639	100223	212974
640	100369	212795
641	100558	212707
642	100713	212548
643	100857	212363
644	101021	212222
645	101187	212087
646	101358	211960
647	101525	211825
648	101709	211724
649	101870	211577
650	102067	211504
651	102211	211320
652	102345	211117
653	102508	210973
654	102648	210781
655	102822	210661
656	103011	210570
657	103161	210398
658	103320	210246
659	103514	210166
660	103682	210030
661	103835	209867
662	103979	209683
663	104136	209527
664	104311	209408
665	104475	209264
666	104634	209111
667	104779	208931
668	104911	208724
669	105047	208527
670	105234	208430
671	105406	208302
672	105554	208129
673	105703	207956
674	105852	207784
675	105990	207590
676	106181	207501
677	106336	207339
678	106481	207160
679	106629	206987
680	106815	206886
681	106986	206756
682	107127	206569
683	107283	206410
684	107425	206225
685	107617	206135
686	107784	205997
687	107941	205841
688	108090	205670
689	108272	205560
690	108452	205447
691	108607	205287
692	108752	205106
693	108936	205001
694	109095	204847
695	109241	204671
696	109394	204505
697	109544	204337
698	109739	204249
699	109910	204120
700	110049	203929
701	110217	203792
702	110388	203661
703	110544	203502
704	110684	203314
