iter	Passed	Remaining
1473	521896	186366
1474	522210	185997
1475	522548	185637
1476	522888	185278
1477	523235	184921
1478	523573	184561
1479	523919	184204
1480	524258	183844
1481	524599	183485
1482	524928	183122
1483	525256	182759
1484	525568	182390
1485	525920	182035
1486	526241	181670
1487	526570	181307
1488	526919	180951
1489	527264	180594
1490	527590	180230
1491	527951	179878
1492	528297	179522
1493	528646	179166
1494	529018	178818
1495	529421	178480
1496	529774	178125
1497	530153	177780
1498	530501	177424
1499	530863	177072
1500	531207	176715
1501	531574	176365
1502	531957	176020
1503	532375	175687
1504	532764	175344
1505	533150	175000
1506	533515	174650
1507	533874	174297
1508	534218	173939
1509	534543	173576
1510	534859	173209
1511	535190	172847
1512	535518	172485
1513	535838	172120
1514	536172	171759
1515	536498	171396
1516	536825	171033
1517	537177	170678
1518	537501	170314
1519	537826	169951
1520	538145	169586
1521	538500	169232
1522	538827	168870
1523	539163	168510
1524	539504	168152
1525	539829	167789
1526	540158	167427
1527	540510	167073
1528	540851	166715
1529	541193	166357
1530	541562	166008
1531	541914	165653
1532	542270	165300
1533	542678	164962
1534	543037	164610
1535	543387	164255
1536	543751	163904
1537	544073	163540
1538	544389	163175
1539	544737	162819
1540	545085	162463
1541	545423	162105
1542	545767	161748
1543	546092	161385
1544	546416	161023
1545	546757	160665
1546	547107	160310
1547	547447	159952
1548	547803	159599
1549	548144	159241
1550	548487	158884
1551	548848	158532
1552	549198	158177
1553	549540	157820
1554	549889	157465
1555	550222	157105
1556	550563	156747
1557	550916	156393
1558	551248	156033
1559	551574	155672
1560	551913	155314
1561	552255	154956
1562	552600	154600
1563	552949	154245
1564	553337	153901
1565	553678	153544
1566	554027	153188
1567	554370	152832
1568	554708	152474
1569	555047	152116
1570	555399	151761
1571	555734	151403
1572	556077	151046
1573	556418	150689
1574	556763	150333
1575	557107	149976
1576	557441	149617
1577	557775	149258
1578	558112	148900
1579	558468	148547
1580	558814	148192
1581	559172	147839
1582	559528	147486
1583	559871	147129
1584	560211	146772
1585	560551	146415
1586	560898	146059
1587	561264	145709
1588	561591	145348
1589	561922	144989
1590	562253	144630
1591	562617	144279
1592	562955	143921
1593	563288	143562
1594	563665	143214
1595	564015	142860
1596	564355	142503
1597	564721	142152
1598	565045	141791
1599	565388	141435
1600	565798	141095
1601	566166	140746
1602	566542	140397
1603	566890	140042
1604	567218	139682
1605	567549	139323
1606	567912	138972
1607	568248	138614
1608	568593	138258
1609	568951	137906
1610	569281	137546
1611	569610	137187
1612	569987	136839
1613	570339	136485
1614	570697	136132
1615	571076	135785
1616	571437	135433
1617	571787	135079
1618	572114	134719
1619	572437	134358
1620	572767	133999
1621	573153	133653
1622	573508	133300
1623	573877	132949
1624	574299	132612
1625	574674	132263
1626	575057	131916
1627	575432	131567
1628	575785	131213
1629	576140	130860
1630	576487	130505
1631	576828	130148
1632	577182	129795
1633	577513	129436
1634	577841	129077
1635	578197	128724
1636	578546	128369
1637	578893	128014
1638	579242	127659
1639	579583	127303
1640	579905	126942
1641	579905	126942
1642	580553	126299
1643	581184	126005
1644	581852	125719
1645	582581	125446
1646	583181	125144
1647	583692	124823
1648	584149	124490
1649	584625	124161
1650	585049	123821
1651	585485	123484
1652	585933	123148
1653	586385	122814
1654	586790	122469
1655	587209	122128
1656	587617	121784
1657	588016	121438
1658	588417	121092
1659	588855	120754
1660	589384	120434
1661	589801	120092
