iter	PairLogit
1514	0.3429078551
1515	0.3428618168
1516	0.3428061778
1517	0.3427399899
1518	0.3426854752
1519	0.3426090643
1520	0.3425503213
1521	0.3424804213
1522	0.342426167
1523	0.3423535356
1524	0.3422915049
1525	0.3422373502
1526	0.3421750565
1527	0.3421019219
1528	0.3420301473
1529	0.3419428192
1530	0.3418719513
1531	0.341804589
1532	0.3417351024
1533	0.3416558658
1534	0.3415831788
1535	0.3415212118
1536	0.3414583092
1537	0.3414149038
1538	0.3413750063
1539	0.3413028393
1540	0.3412172006
1541	0.3411311489
1542	0.3410676182
1543	0.3409974454
1544	0.3409417166
1545	0.3408956471
1546	0.340840154
1547	0.3407993644
1548	0.3406990021
1549	0.3406287693
1550	0.3405635493
1551	0.3404765537
1552	0.340410834
1553	0.3403557696
1554	0.3402914357
1555	0.3402405284
1556	0.3401758064
1557	0.3401196234
1558	0.3400463073
1559	0.3399931351
1560	0.3399044445
1561	0.3398429378
1562	0.3397801284
1563	0.3397054903
1564	0.33962563
1565	0.3395767387
1566	0.3395105296
1567	0.339436432
1568	0.3393771786
1569	0.33931883
1570	0.3392457192
1571	0.3391942785
1572	0.3391328984
1573	0.3390797127
1574	0.3390351489
1575	0.3389611242
1576	0.3388837503
1577	0.3387967882
1578	0.3387366367
1579	0.3386801768
1580	0.3386399011
1581	0.3385685872
1582	0.3385094495
1583	0.3384546517
1584	0.338397778
1585	0.3383310505
1586	0.3382718504
1587	0.3382219216
1588	0.338172185
1589	0.338093123
1590	0.3380292251
1591	0.3379496503
1592	0.33789677
1593	0.3378242522
1594	0.3377573167
1595	0.3376962173
1596	0.3376264265
1597	0.3375503675
1598	0.3375086599
1599	0.3374386011
1600	0.3373833721
1601	0.3373277861
1602	0.3372534292
1603	0.3371858143
1604	0.3371466476
1605	0.3370860365
1606	0.3370066233
1607	0.3369472149
1608	0.3368941913
1609	0.3368469009
1610	0.3367868354
1611	0.3367242007
1612	0.3366457643
1613	0.336570312
1614	0.3365048105
1615	0.3364334114
1616	0.3363778837
1617	0.3363184765
1618	0.336272873
1619	0.3362267769
1620	0.3361660786
1621	0.3360967587
1622	0.3360239585
1623	0.3359727227
1624	0.3359169996
1625	0.3358487782
1626	0.3357799949
1627	0.335731278
1628	0.3356625879
1629	0.3356100469
1630	0.3355415521
1631	0.3354877015
1632	0.3354238186
1633	0.3353507602
1634	0.3352649849
1635	0.3352264986
1636	0.3351673026
1637	0.33509243
1638	0.335034392
1639	0.3349646561
1640	0.3349113817
1641	0.3348243549
1642	0.3347842418
1643	0.3347146874
1644	0.3346627548
1645	0.3345925041
1646	0.3345369646
1647	0.3344879932
1648	0.3344328025
1649	0.3343791279
1650	0.334320595
1651	0.3342557791
1652	0.334216925
1653	0.3341468967
1654	0.3341020372
1655	0.3340530932
1656	0.3339842578
1657	0.3339203109
1658	0.3338589486
1659	0.3337914582
1660	0.3337369401
1661	0.3336783248
1662	0.3336020907
1663	0.3335464249
1664	0.3334943537
1665	0.3334128561
1666	0.3333499202
1667	0.3333098512
1668	0.3332598196
1669	0.3332051553
1670	0.333141945
1671	0.3331041072
1672	0.3330304664
1673	0.3329692603
1674	0.332917
1675	0.3328586833
1676	0.3328017461
1677	0.3327545393
1678	0.3326995054
1679	0.3326312561
1680	0.3325746715
1681	0.3325330688
1682	0.332455535
1683	0.3323936796
1684	0.3323341801
1685	0.3322625169
1686	0.3322103048
1687	0.3321250985
1688	0.3320480791
1689	0.3319763118
1690	0.3319214893
1691	0.3318577944
1692	0.3317877373
1693	0.3317182041
1694	0.331647716
1695	0.3315725318
1696	0.3315094756
1697	0.3314474646
1698	0.3313900343
1699	0.3313248937
1700	0.3312639066
1701	0.3311997625
1702	0.3311469561
1703	0.3310913338
1704	0.3310445277
1705	0.3309865585
1706	0.33094437
1707	0.3308942354
1708	0.3308362796
1709	0.3307516426
1710	0.3306766921
1711	0.3306205641
1712	0.3305717214
1713	0.330492128
1714	0.3304188772
1715	0.3303744752
1716	0.3303061559
1717	0.3302327773
1718	0.3301649775
1719	0.3301207828
1720	0.3300697547
1721	0.3300051012
1722	0.329944882
1723	0.3298733986
1724	0.3297942816
1725	0.329731815
1726	0.3296778967
1727	0.3296110054
1728	0.3295510406
1729	0.3294790335
1730	0.3294167869
1731	0.3293582711
1732	0.3292886949
1733	0.329228089
1734	0.3291530712
1735	0.3291107211
1736	0.3290499655
1737	0.328988707
1738	0.3289240936
1739	0.3288844906
1740	0.3288402949
1741	0.3287926391
1742	0.3287428319
1743	0.3286964247
1744	0.328635789
1745	0.3285667227
1746	0.328507618
1747	0.3284447312
1748	0.3283970863
1749	0.3283448587
1750	0.32829164
1751	0.3282184778
1752	0.3281449522
1753	0.3281125681
1754	0.3280556162
1755	0.327984526
1756	0.3279084957
1757	0.3278695706
1758	0.3278231148
1759	0.3277688181
1760	0.32770312
1761	0.3276481316
1762	0.3275911399
1763	0.327536045
1764	0.327476267
1765	0.3274291506
1766	0.3273656113
1767	0.3272974204
1768	0.3272475256
1769	0.3271974898
1770	0.3271334478
1771	0.3270842856
1772	0.3270219447
1773	0.3269803897
1774	0.3269178712
1775	0.3268647228
1776	0.326797239
1777	0.3267395416
1778	0.3266858095
1779	0.3266428604
1780	0.3265800482
1781	0.3265070559
1782	0.3264538309
1783	0.32640192
1784	0.3263534789
1785	0.3262827478
1786	0.3262116361
1787	0.3261461661
1788	0.3260781802
1789	0.3260151915
1790	0.3259523062
1791	0.3259063476
1792	0.3258503243
1793	0.3257977077
1794	0.325726076
1795	0.325649769
1796	0.325594496
1797	0.3255402186
1798	0.3254899079
1799	0.3254177877
1800	0.3253565456
1801	0.3252961451
1802	0.3252437693
1803	0.3251870403
1804	0.3251411443
1805	0.3250707866
1806	0.3249944248
1807	0.3249409687
1808	0.3248839284
1809	0.3248061467
1810	0.3247418811
1811	0.3246819038
1812	0.3246409278
1813	0.3245788459
1814	0.3245073808
1815	0.3244610846
1816	0.3244158657
1817	0.3243618692
1818	0.3243047824
1819	0.3242623097
1820	0.3242137815
1821	0.3241488343
1822	0.3241043945
1823	0.3240435175
1824	0.3239902798
1825	0.3239211977
1826	0.3238594416
1827	0.3238080122
1828	0.3237510036
1829	0.3236954207
1830	0.323632313
1831	0.3235585557
1832	0.3235213306
1833	0.3234678271
1834	0.3234075702
1835	0.323365191
1836	0.3233100349
1837	0.3232727427
1838	0.3232250222
1839	0.3231607231
1840	0.3230985458
1841	0.3230340402
1842	0.322983579
1843	0.3229214572
1844	0.3228569973
1845	0.3227961154
1846	0.3227304401
1847	0.3226634354
1848	0.322600015
1849	0.3225545582
1850	0.3224910237
1851	0.3224432677
1852	0.3223798149
1853	0.3223142908
1854	0.3222402987
1855	0.3221936483
1856	0.3221510595
1857	0.3220924171
1858	0.3220269651
1859	0.3219831096
1860	0.3219329365
1861	0.3218737548
1862	0.3218034665
1863	0.3217339532
1864	0.3216617975
1865	0.3216047383
1866	0.3215321299
1867	0.3214759297
1868	0.3214243682
1869	0.3213756354
1870	0.3213394118
1871	0.3212853675
1872	0.3212195487
1873	0.3211621017
1874	0.3211040449
1875	0.3210444081
1876	0.3209747328
1877	0.3209100474
1878	0.320832235
1879	0.3207541932
1880	0.3207052345
1881	0.3206327029
1882	0.3205886603
1883	0.320515311
1884	0.3204522346
1885	0.320407241
1886	0.3203448991
1887	0.3202917595
1888	0.3202430726
1889	0.3201873947
1890	0.3201280032
1891	0.3200638862
1892	0.3199975753
1893	0.3199435008
1894	0.3198918239
1895	0.3198565293
1896	0.3198059524
1897	0.3197559842
1898	0.3197099078
1899	0.3196603081
1900	0.319607702
1901	0.3195538602
1902	0.3194852706
1903	0.3194496645
1904	0.3193828781
1905	0.3193340765
1906	0.3192694017
1907	0.3192030032
1908	0.3191361047
1909	0.3190843395
1910	0.3190317014
1911	0.3189869086
1912	0.3189277485
1913	0.3188787539
1914	0.3188116687
1915	0.3187466626
1916	0.3186973902
1917	0.3186453705
1918	0.3185816014
1919	0.318518974
1920	0.3184404354
1921	0.3183787385
1922	0.3183176214
1923	0.3182684774
1924	0.3181999343
1925	0.3181601723
1926	0.3181155595
1927	0.318062669
1928	0.3179952966
1929	0.3179342171
1930	0.3178562394
1931	0.3177862032
1932	0.3177388712
1933	0.317693037
1934	0.317628225
1935	0.317562302
1936	0.3175070892
1937	0.3174473344
1938	0.3174046619
1939	0.3173409185
1940	0.3172841113
1941	0.3171968221
1942	0.317137407
1943	0.3170677927
1944	0.3170341332
1945	0.3169722211
1946	0.3169169822
1947	0.3168505114
1948	0.3167957144
1949	0.3167319216
1950	0.3166699647
1951	0.3166288353
1952	0.3165815892
1953	0.3165251634
1954	0.3164729672
1955	0.3164149217
1956	0.3163542735
1957	0.3162889562
1958	0.3162302371
1959	0.3161804379
1960	0.31613142
1961	0.3160875958
1962	0.3160382039
1963	0.3159726295
1964	0.3159165376
1965	0.3158601537
1966	0.3158205724
1967	0.3157877755
1968	0.3157307556
1969	0.3156598462
1970	0.3156111491
1971	0.3155521561
1972	0.3154800122
1973	0.3154338995
1974	0.3153900289
1975	0.3153474807
1976	0.3152871934
1977	0.3152349526
1978	0.3151951203
1979	0.3151413873
1980	0.3150924753
1981	0.3150378291
1982	0.314987087
1983	0.3149269852
1984	0.3148603579
1985	0.3148047081
1986	0.3147416903
1987	0.314685737
1988	0.3146114648
1989	0.3145559716
1990	0.314494326
1991	0.3144348726
1992	0.3143711161
1993	0.314300594
1994	0.3142466632
1995	0.3141903914
1996	0.3141299977
1997	0.3140848675
1998	0.3140386378
1999	0.3139850393
