iter	Passed	Remaining
544	79341	22565
545	79490	22420
546	79627	22272
547	79773	22126
548	79918	21981
549	80069	21837
550	80251	21701
551	80434	21565
552	80579	21419
553	80723	21273
554	80868	21127
555	81019	20983
556	81170	20839
557	81319	20694
558	81517	20561
559	81706	20426
560	81861	20282
561	82002	20135
562	82154	19991
563	82345	19856
564	82490	19710
565	82629	19562
566	82766	19414
567	82905	19266
568	83149	19143
569	83302	18998
570	83456	18854
571	83602	18708
572	83754	18563
573	83904	18418
574	84055	18272
575	84204	18127
576	84352	17981
577	84501	17835
578	84643	17688
579	84772	17539
580	84906	17390
581	85044	17242
582	85200	17098
583	85372	16957
584	85528	16813
585	85703	16672
586	85855	16527
587	86007	16382
588	86164	16238
589	86335	16096
590	86489	15951
591	86634	15804
592	86775	15657
593	86944	15515
594	87140	15377
595	87289	15231
596	87428	15084
597	87580	14938
598	87723	14791
599	87870	14645
600	88024	14499
601	88162	14351
602	88324	14208
603	88484	14063
604	88649	13920
605	88816	13776
606	88972	13631
607	89128	13486
608	89273	13339
609	89419	13193
610	89563	13046
611	89711	12899
612	89871	12755
613	90018	12608
614	90212	12468
615	90409	12328
616	90565	12183
617	90736	12039
618	90915	11896
619	91071	11751
620	91229	11605
621	91444	11467
622	91613	11322
623	91773	11177
624	91932	11031
625	92114	10888
626	92325	10749
627	92499	10604
628	92703	10464
629	92922	10324
630	93082	10178
631	93296	10038
632	93485	9894
633	93668	9750
634	93856	9607
635	94020	9461
636	94174	9313
637	94345	9168
638	94513	9022
639	94670	8875
640	94825	8728
641	94999	8582
642	95193	8438
643	95355	8291
644	95506	8143
645	95683	7998
646	95861	7852
647	96100	7711
648	96291	7566
649	96454	7419
650	96664	7275
651	96847	7129
652	96995	6981
653	97148	6833
654	97302	6684
655	97463	6537
656	97624	6389
657	97792	6242
658	97991	6096
659	98174	5949
660	98320	5801
661	98462	5651
662	98602	5502
663	98736	5353
664	98867	5203
665	99009	5054
666	99167	4906
667	99336	4758
668	99471	4609
669	99614	4460
670	99763	4311
671	99912	4163
672	100064	4014
673	100205	3865
674	100368	3717
675	100535	3569
676	100694	3420
677	100842	3272
678	101010	3124
679	101162	2975
680	101315	2826
681	101513	2679
682	101687	2531
683	101849	2382
684	102031	2234
685	102218	2086
686	102392	1937
687	102585	1789
688	102738	1640
689	102880	1491
690	103029	1341
691	103228	1193
692	103417	1044
693	103566	895
694	103719	746
695	103874	596
696	104016	447
697	104165	298
698	104300	149
699	104450	0
